
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-1-1,68,53,38,54,42,28,90,68,45,30.17,30.02,29.91,10,10,10,12,3,18,0.00,2,,189
2009-1-2,75,62,48,61,55,46,93,78,62,29.94,29.87,29.80,10,8,4,14,3,22,0.00,1,,171
2009-1-3,83,73,63,63,61,58,93,68,43,29.82,29.76,29.69,10,9,5,13,5,23,0.00,4,,183
2009-1-4,66,55,43,63,44,23,100,70,39,30.27,30.03,29.81,10,7,0,16,8,25,0.00,7,Fog,358
2009-1-5,43,39,35,34,30,22,82,63,43,30.24,30.09,29.88,10,10,8,12,5,17,0.08,8,Rain,344
2009-1-6,67,53,39,50,39,27,100,63,26,29.93,29.79,29.66,10,7,2,14,3,24,0.50,6,Rain,242
2009-1-7,74,55,35,34,28,20,85,49,13,29.97,29.90,29.81,10,10,10,15,3,23,0.00,0,,276
2009-1-8,81,61,40,55,36,30,70,43,16,30.01,29.94,29.89,10,10,10,9,2,17,0.00,1,,213
2009-1-9,80,72,63,64,61,57,100,73,45,29.96,29.90,29.80,10,9,4,17,7,29,0.01,5,,181
2009-1-10,68,56,44,64,33,19,87,59,30,30.38,30.18,29.89,10,9,3,21,10,31,0.01,4,Rain,345
2009-1-11,62,50,37,25,20,16,55,36,17,30.45,30.36,30.29,10,10,10,12,4,17,0.00,0,,359
2009-1-12,64,47,30,31,24,19,85,52,18,30.30,30.21,30.09,10,10,10,13,3,21,0.00,0,,248
2009-1-13,56,47,37,26,16,12,41,30,19,30.54,30.40,30.32,10,10,10,14,5,21,0.00,0,,350
2009-1-14,64,47,30,25,19,14,69,42,15,30.35,30.29,30.22,10,10,10,10,2,15,0.00,0,,178
2009-1-15,55,46,37,33,28,23,79,59,38,30.63,30.49,30.35,10,10,10,12,5,20,0.00,4,,23
2009-1-16,47,42,36,29,24,21,56,49,41,30.71,30.60,30.45,10,10,10,10,3,18,0.00,7,,151
2009-1-17,68,58,47,53,45,29,77,63,49,30.45,30.31,30.20,10,10,10,13,3,20,0.00,7,,203
2009-1-18,75,61,47,52,34,17,96,54,12,30.32,30.21,30.10,10,10,10,15,6,24,0.00,0,,312
2009-1-19,71,58,45,29,23,20,46,31,16,30.12,30.06,30.00,10,10,10,20,7,31,0.00,0,,327
2009-1-20,63,50,37,31,20,10,58,36,13,30.34,30.23,30.09,10,10,10,16,6,29,0.00,0,,343
2009-1-21,76,54,31,25,21,17,72,42,12,30.29,30.18,30.07,10,10,10,13,3,17,0.00,0,,200
2009-1-22,79,61,43,50,30,22,53,34,15,30.11,30.04,29.99,10,10,10,14,5,30,0.00,0,,186
2009-1-23,80,68,56,56,53,51,86,63,39,30.07,30.00,29.94,10,10,10,12,5,22,0.00,0,,196
2009-1-24,64,51,37,54,25,19,72,52,32,30.38,30.29,30.06,10,10,8,,,,0.00,5,,-1
2009-1-25,60,49,37,45,33,28,76,56,36,30.27,30.15,30.07,10,9,7,,,,0.00,7,,-1
2009-1-26,71,62,52,63,55,46,100,83,66,30.10,30.03,29.95,10,4,0,,,,0.01,8,Fog-Rain,-1
2009-1-27,67,50,32,62,43,28,93,87,81,30.23,30.09,29.99,10,9,5,16,8,29,0.05,8,Rain,354
2009-1-28,52,40,28,31,29,23,92,67,41,30.36,30.23,30.15,10,9,4,14,4,20,0.08,4,Rain,346
2009-1-29,58,43,28,33,29,26,92,66,39,30.39,30.25,30.16,10,9,4,9,3,16,0.00,0,,18
2009-1-30,66,51,35,32,25,15,82,49,15,30.50,30.42,30.37,10,10,8,8,1,10,0.00,0,,293
2009-1-31,71,54,36,41,22,11,59,35,11,30.37,30.24,30.08,10,10,10,14,4,23,0.00,0,,228
